,symbol,Date,Open,High,Low,Close/Last,Volume,Dividends,Stock Splits
975,KLAC,2021-03-29,304.4647889662047,304.57977428949243,294.06777041471804,301.18756103515625,1428400,0.0,0.0
976,KLAC,2021-03-26,286.23886069460104,306.8795747035854,286.23886069460104,306.58251953125,1650500,0.0,0.0
977,KLAC,2021-03-25,280.7960574760739,288.43331280889225,274.9603172145064,286.9096984863281,1188000,0.0,0.0
978,KLAC,2021-03-24,297.536676054116,303.7653021228817,285.1273247274161,285.4531555175781,1669200,0.0,0.0
979,KLAC,2021-03-23,293.71331410982464,294.642818087333,283.7474874152474,284.6578369140625,1766300,0.0,0.0
980,KLAC,2021-03-22,287.4750300718486,295.2656080657513,285.8555850629661,292.6112365722656,1820000,0.0,0.0
981,KLAC,2021-03-19,275.9472413972993,284.83020797459056,272.6125210179583,280.6522521972656,3220700,0.0,0.0
982,KLAC,2021-03-18,285.8459565556212,287.2354307202123,275.7651773212127,276.6850891113281,2041200,0.0,0.0
983,KLAC,2021-03-17,283.81448049733126,296.9712636416034,278.96573779382896,292.6399841308594,1906300,0.0,0.0
984,KLAC,2021-03-16,287.2066893976454,293.1861600028413,286.4017629118282,289.3435974121094,1544200,0.0,0.0
985,KLAC,2021-03-15,281.21767066219434,286.8234398479622,279.2532695662504,286.4784545898437,1321900,0.0,0.0
986,KLAC,2021-03-12,276.8097081185472,282.4729698499166,274.030788612886,281.9842529296875,1298400,0.0,0.0
987,KLAC,2021-03-11,281.7734137320471,289.3627669474181,277.89251275135604,283.9869689941406,1709500,0.0,0.0
988,KLAC,2021-03-10,287.24511835233494,287.83922885744744,270.9261169661126,271.6160583496094,1688000,0.0,0.0
989,KLAC,2021-03-09,271.7884413115037,283.9198893356444,270.50438987206275,281.8213195800781,1944100,0.0,0.0
990,KLAC,2021-03-08,278.860383023394,281.5626261972636,261.83225929387504,262.598876953125,2182500,0.0,0.0
991,KLAC,2021-03-05,280.470257905504,284.8398765485709,266.5660379211165,283.5174865722656,1631100,0.0,0.0
992,KLAC,2021-03-04,289.5639959686015,293.4736725878042,270.5427264383512,275.61187744140625,1655300,0.0,0.0
993,KLAC,2021-03-03,297.52708056432635,301.9062907807524,290.8576676894736,291.1259765625,1155200,0.0,0.0
994,KLAC,2021-03-02,312.2745980895158,313.0411865968888,296.7221859077172,296.8851013183594,1175900,0.0,0.0
